run,repeat,problem,seed,strategy,executed_strategy,objective_sense,optimizer_goal,optimizer_goal_effective,optimizer_goal_mode,optimizer_score_goal,optimizer_score_goal_source,optimizer_best_objective,optimizer_best_objective_raw,optimizer_internal_goal_hit,optimizer_goal_hit,optimizer_score_goal_hit,focus3_best_objective,focus3_internal_goal_hit,focus3_goal_hit,focus3_score_goal_hit,archive_only_goal_hit,score_archive_only_goal_hit,focus3_eval_count,focus3_improved_count,source_prob_topk,source_prob_best_local,source_prob_correlated_local,source_prob_boundary,source_prob_random,focus3_selected_topk,focus3_selected_best_local,focus3_selected_correlated_local,focus3_selected_local_probe,focus3_selected_boundary,focus3_selected_random,focus3_best_score_correlated_local,focus3_best_score_best_local,focus3_near_goal_exploitation_active,focus3_goal_free_plateau_applied,focus3_goal_free_plateau_state,focus3_acq_effective,focus3_recover_active,focus3_recover_no_improve_count,optimizer_n_iterations,modeler_all_real_included,modeler_all_real_only,modeler_selected_features,selected_feature_count,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,survivor_optimum_included,volume_ratio,volume_ratio_pct,volume_cap_pass,explorer_bounds_pass,explorer_joint_pass,optimizer_final_pass,optimizer_score_final_pass,optimizer_csv,optimizer_metadata,explorer_metadata,selected_bounds_path,run_root
21,21,cantilever_beam,20042,S4_dual,S4_dual,min,,,off,114.66,score_goal,98.92973552559876,98.92973552559876,False,True,True,98.9376423789472,False,True,True,False,False,60,0,0.7884121745507885,0.0,,0.0737990465713238,0.1377887788778878,0,0,0,0,0,0,,,False,False,nan,LCB,True,59,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100024_740798_c14e\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100024_740798_c14e\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100024_740798_c14e\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100024_740798_c14e\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100024_740798_c14e
22,22,cantilever_beam,21042,S4_dual,S4_dual,min,,,off,114.66,score_goal,93.27620393248972,93.27620393248972,False,True,True,93.27620393248972,False,True,True,False,False,60,5,0.8727272727272728,0.0,,0.0272727272727272,0.1,0,0,0,0,0,0,,,False,False,nan,EI,False,0,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.2499000000000867,24.99000000000867,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100240_628802_5844\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100240_628802_5844\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100240_628802_5844\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100240_628802_5844\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100240_628802_5844
23,23,cantilever_beam,22042,S4_dual,S4_dual,min,,,off,114.66,score_goal,92.9491806580669,92.9491806580669,False,True,True,92.9491806580669,False,True,True,False,False,60,3,0.7884121745507885,0.0,,0.0737990465713238,0.1377887788778878,0,0,0,0,0,0,,,False,False,nan,LCB,True,55,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24990000000017487,24.99000000001749,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100515_978142_46fb\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100515_978142_46fb\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100515_978142_46fb\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100515_978142_46fb\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100515_978142_46fb
24,24,cantilever_beam,23042,S4_dual,S4_dual,min,,,off,114.66,score_goal,93.74006776928718,93.74006776928718,False,True,True,93.74006776928718,False,True,True,False,False,60,8,0.8662305436498985,0.0,,0.0270697044890593,0.1066997518610421,0,0,0,0,0,0,,,False,False,nan,LCB,True,5,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,False,0.24990000000010432,24.990000000010433,True,False,False,False,False,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa
25,25,cantilever_beam,24042,S4_dual,S4_dual,min,,,off,114.66,score_goal,93.69266534615288,93.69266534615288,False,True,True,93.69266534615288,False,True,True,False,False,60,5,0.8662305436498985,0.0,,0.0270697044890593,0.1066997518610421,0,0,0,0,0,0,,,False,False,nan,LCB,True,6,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24990000000024148,24.99000000002415,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce
26,1,rosenbrock,43,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0288914404063525,1.0288914404063525,False,True,True,1.0288914404063525,False,True,True,False,False,1050,19,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,1.0317778099055133,False,False,normal,MEAN,False,0,1050,True,True,"[""x4"", ""x3"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000031104,24.990000000031102,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148
27,2,rosenbrock,1043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.031741146943006,1.031741146943006,False,True,True,1.031741146943006,False,True,True,False,False,1050,30,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,0.9259371315607544,False,False,normal,MEAN,False,0,1050,True,True,"[""x4"", ""x2"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000011306,24.990000000011307,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91
28,3,rosenbrock,2043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0007301851314077,1.0007301851314077,False,True,True,1.0007301851314077,False,True,True,False,False,1050,22,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,0.9189709831771466,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000001175,24.990000000001174,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68
29,4,rosenbrock,3043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0186504949720976,1.0186504949720976,False,True,True,1.0186504949720976,False,True,True,False,False,1050,36,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,1.017456289070111,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000023002,24.990000000023002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd
30,5,rosenbrock,4043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0145377365151154,1.0145377365151154,False,True,True,1.0145377365151154,False,True,True,False,False,1050,17,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,0.9901419394099662,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000006102,24.990000000006102,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9
31,6,rosenbrock,5043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.013691741728043,1.013691741728043,False,True,True,1.013691741728043,False,True,True,False,False,1050,22,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,18,0,0,1,3,,1.0587867891119842,False,False,normal,MEAN,False,0,1050,True,True,"[""x2"", ""x4"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000009277,24.990000000009278,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf
32,7,rosenbrock,6043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0027065035401395,1.0027065035401395,False,True,True,1.0027065035401397,False,True,True,False,False,1050,13,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,7,19,0,0,1,3,,0.9478585279483696,False,False,normal,MEAN,False,0,1050,True,True,"[""x4"", ""x2"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.2499000000001855,24.99000000001855,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c
33,8,rosenbrock,7043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0019206777208267,1.0019206777208267,False,True,True,1.0019206777208267,False,True,True,False,False,1050,10,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,0,0,0,0,0,1,,0.8625155444676409,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000027032,24.99000000002703,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6
34,9,rosenbrock,8043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0417602008386617,1.0417602008386617,False,True,True,1.0417602008386615,False,True,True,False,False,1050,38,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,1,0,0,0,0,0,,1.026237211765178,False,False,normal,MEAN,False,0,1050,True,True,"[""x2"", ""x4"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24990000000027018,24.990000000027017,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865
35,10,rosenbrock,9043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0989436111768973,1.0989436111768973,False,True,True,1.098943611176897,False,True,True,False,False,1050,12,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,21,0,0,0,1,,0.864137646635271,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x2"", ""x4"", ""x1"", ""x5""]",5,5,0,100.0,True,0.2499000000002831,24.99000000002831,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_124102_001570_c3e2\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_124102_001570_c3e2\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_124102_001570_c3e2\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_124102_001570_c3e2\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_124102_001570_c3e2
36,1,goldstein_price,44,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0001617485612444,3.0001617485612444,False,True,True,3.0001617485612444,False,True,True,False,False,350,6,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,2.367496498953914,False,False,normal,LCB,True,17,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_125807_033036_b9d8\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_125807_033036_b9d8\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_125807_033036_b9d8\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_125807_033036_b9d8\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_125807_033036_b9d8
37,2,goldstein_price,1044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000912731615688,3.0000912731615688,False,True,True,3.0000912731615688,False,True,True,False,False,350,9,0.16,0.84,0.0,0.0,0.0,0,0,0,0,0,1,,2.8458421393631443,False,False,normal,LCB,True,15,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000040985,24.990000000040986,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130114_736098_355a\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130114_736098_355a\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130114_736098_355a\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130114_736098_355a\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130114_736098_355a
38,3,goldstein_price,2044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000132106214949,3.000132106214949,False,True,True,3.000132106214949,False,True,True,False,False,350,11,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,1.6362452118819122,False,False,normal,LCB,True,11,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130427_536528_348d\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130427_536528_348d\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130427_536528_348d\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130427_536528_348d\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130427_536528_348d
39,4,goldstein_price,3044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0002425577200804,3.0002425577200804,False,True,True,3.0002425577200804,False,True,True,False,False,350,6,0.16,0.84,0.0,0.0,0.0,3,22,0,5,0,0,,0.669480314725857,False,False,normal,LCB,True,13,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499000000001415,24.990000000014152,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130711_536075_852b\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130711_536075_852b\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130711_536075_852b\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130711_536075_852b\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_130711_536075_852b
40,5,goldstein_price,4044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000161588513231,3.000161588513231,False,True,True,3.000161588513231,False,True,True,False,False,350,7,0.22,0.78,0.0,0.0,0.0,0,1,0,0,0,0,,2.9122964250089143,False,False,normal,LCB,True,4,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000000004,24.990000000000006,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131040_692860_3456\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131040_692860_3456\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131040_692860_3456\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131040_692860_3456\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131040_692860_3456
41,6,goldstein_price,5044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000029090077627,3.000029090077627,False,True,True,3.000029090077627,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,1,0,0,0,0,0,,2.8745822588159577,False,False,normal,LCB,True,3,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24990000000040125,24.990000000040126,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131343_907305_1b5a\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131343_907305_1b5a\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131343_907305_1b5a\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131343_907305_1b5a\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131343_907305_1b5a
42,7,goldstein_price,6044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000529446562649,3.000529446562649,False,True,True,3.000529446562649,False,True,True,False,False,350,7,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,2.984131012444095,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499000000004312,24.990000000043118,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131645_202997_f2e5\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131645_202997_f2e5\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131645_202997_f2e5\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131645_202997_f2e5\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_131645_202997_f2e5
