run,repeat,problem,seed,strategy,executed_strategy,fallback_from,fallback_applied,survivor_optimum_included,optimum_hit_count,optimum_total_count,selected_feature_count,strategy_policy,modeler_selected_features,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,modeler_all_real_included,modeler_all_real_only,volume_ratio,volume_ratio_pct,explorer_bounds_pass,explorer_joint_pass,explorer_metadata,selected_bounds_path,run_root,p_dim,usable_n,usable_n_over_p,doe_failure_reason,doe_config_hash,doe_budget_policy,doe_initial_corner_ratio,doe_initial_corner_ratio_base,doe_initial_corner_ratio_policy,doe_initial_corner_np_ratio,doe_initial_corner_p_dim,doe_has_pre_constraints,doe_has_post_constraints,doe_additional_triggered,doe_added_samples,doe_gate1_pass_rate,doe_gate2_pass_rate,doe_gate1_score_mean,doe_gate2_score_mean,doe_gate1_score_last,doe_gate2_score_last,doe_gate1_score_ema_mean,doe_gate2_score_ema_mean,doe_gate1_score_ema_last,doe_gate2_score_ema_last,doe_gate_decision_source_last,doe_phase2_entered,doe_used_budget_ratio_final,doe_phase2_gate1_score_min,doe_phase2_gate2_score_min,doe_phase2_gate2_score_sticky_min,doe_gate_smoothing_enabled,doe_gate_ema_alpha,doe_gate_ema_warmup_stages,doe_gate_smoothing_use_for_phase2,doe_gate_smoothing_use_for_stop,doe_collapse_span_ratio_threshold,doe_collapse_anchor_streak_threshold,doe_collapse_min_stage,doe_diversity_injection_ratio,doe_diversity_injection_min_points,doe_diversity_injection_max_ratio,doe_diversity_boundary_floor_ratio,doe_phase2_min_used_budget_ratio,doe_phase2_np_gate_last,doe_early_stop_min_used_budget_ratio,doe_early_stop_min_usable_np_ratio,doe_budget_used,doe_budget_total,doe_budget_exhausted,doe_stage_count_total,doe_stage_gate_eval_count,doe_gate_eval_skipped_count,doe_phase2_first_stage,doe_phase2_stage_count,doe_phase2_transition_count,doe_gate_stop_raw_count,doe_gate_stop_final_count,doe_gate_stop_blocked_count,doe_collapse_detected_count,doe_diversity_injection_applied_count,doe_diversity_sample_count_total,doe_diversity_hit_rate_mean,doe_dynamic_exec_allocation_enabled,doe_exec_round_shares,doe_alloc_multiplier_last,doe_alloc_multiplier_mean,doe_alloc_eff_prev_last,doe_alloc_eff_ref_last,doe_alloc_dynamic_applied_count,doe_used_budget_ratio_phase2_first,doe_terminated_by,doe_p_dim,doe_usable_n,doe_usable_n_over_p,doe_additional_gp_x_scaling_enabled,doe_additional_gp_x_scaling_mode,doe_additional_gp_x_scaling_auto_span_ratio_threshold,doe_additional_gp_x_scaling_span_floor,doe_local_span_ratio_mean_last,doe_anchor_spread_zero_streak_max,doe_metadata,explorer_strategy_alias,explorer_strategy_mode,explorer_p_dim,explorer_usable_n,explorer_usable_n_over_p,explorer_selected_bounds_volume_ratio,explorer_pred_cluster_signal_mode,explorer_pred_cluster_beta_used,explorer_pred_cluster_confidence,explorer_pred_cluster_selected_count,explorer_pred_cluster_sigma_mean_selected,explorer_pred_refine_shift_norm,explorer_pred_obj_miss_case,explorer_pred_obj_iou,explorer_pred_obj_center_l1_norm,explorer_pred_multistart_det_fraction_used,explorer_pred_refine_bounds_scale_used,explorer_gp_x_scaling_applied_pred,explorer_gp_x_scaling_applied_obj,explorer_gp_x_scaling_span_ratio_pred,explorer_gp_x_scaling_span_ratio_obj,explorer_gp_uncertainty_dim_weights,explorer_pred_n_starts_used,explorer_dual_policy_mode,explorer_dual_total_starts_target,explorer_dual_total_starts_used,explorer_dual_np_ratio_used,explorer_dual_pred_ratio_used,explorer_dual_obj_ratio_used,explorer_dual_n_pred_starts,explorer_dual_n_obj_starts,explorer_dual_disagreement_center_l1_norm,explorer_dual_disagreement_iou,explorer_dual_disagreement_triggered,explorer_dual_center_bias_used,explorer_dual_center_tilt_strength_base,explorer_dual_center_tilt_strength_used_mean,explorer_dual_center_tilt_applied,explorer_dual_volume_cap_target,explorer_dual_volume_ratio_before_cap,explorer_dual_volume_cap_applied,explorer_post_cap_side_mass_shift_applied,explorer_post_cap_side_mass_shift_dims,explorer_constrained_boundary_preserve_applied,explorer_constrained_boundary_preserve_dims,explorer_low_dim_balance_guard_applied,explorer_low_dim_balance_guard_info,volume_cap_pass,joint_pass,fail_type
24,24,cantilever_beam,23042,S4_dual,S4_dual,,False,False,0,1,4,high_dim_active,"[""h1"", ""b1"", ""b2"", ""H""]",4,0,100.0,True,True,0.24990000000010432,24.990000000010433,0,False,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa,4,90,10.0,,52b772442c8a7b87ea77e3cc7bca86ca3791f476,consume_all,0.1,0.1,adaptive_p_gt_6_keep,10.0,9,True,False,True,63,0.5,0.8333333333333334,0.5725361891586134,0.9073641947830798,0.7142857142857143,0.85,0.4112365644283125,0.9230353499582714,0.6352158242448233,0.8933122478649328,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,7.4,0.5,20.0,90,90,True,6,6,0,4.0,2,1,2,0,2,0,0,0,,,,,,,,,0.7777777777777778,budget_exhausted,9,90,10.0,True,bounds,3.0,1e-12,0.05887522607002454,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_100756_061974_2aaa\DOE\metadata.json,s4,dual_refine_ei,4,90,22.5,0.24990000000010432,score_beta_sigma,0.2,0.3826020799188427,3,112.33579708385123,,pred_obj_disjoint,0.00013333807569467063,0.19984362582927084,0.35,1.3,True,True,11.11111111111111,11.11111111111111,"[0.9950639653381291, 1.0143400919117187, 0.9912571692501468, 0.9993387735000048]",0,routed_v2,40.0,40.0,22.5,0.0,1.0,0.0,40.0,0.19984362582927084,0.00013333807569467063,True,0.5,0.55,0.44,True,0.2499,0.24990000000010432,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,0,over_shrink_fail
25,25,cantilever_beam,24042,S4_dual,S4_dual,,False,True,1,1,4,high_dim_active,"[""h1"", ""b1"", ""b2"", ""H""]",4,0,100.0,True,True,0.24990000000024148,24.99000000002415,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce,4,90,10.0,,52b772442c8a7b87ea77e3cc7bca86ca3791f476,consume_all,0.1,0.1,adaptive_p_gt_6_keep,10.0,9,True,False,True,63,0.8333333333333334,0.8333333333333334,0.669126954187421,0.9085617902047313,0.8571428571428571,0.8837209302325582,0.475129132120212,0.9119949639389183,0.7280280171557929,0.9045708585381134,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,7.4,0.5,20.0,90,90,True,6,6,0,4.0,2,1,4,0,4,0,0,0,,,,,,,,,0.7777777777777778,budget_exhausted,9,90,10.0,True,bounds,3.0,1e-12,0.623569105954225,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_cantilever_beam_20260901_101009_932464_68ce\DOE\metadata.json,s4,dual_refine_ei,4,90,22.5,0.24990000000024148,score_beta_sigma,0.2,0.6063338435372839,22,23.97084637611671,0.09298962307402142,pred_obj_aligned_or_unknown,0.4126101948864751,0.03261561166356884,0.35,1.3,True,True,11.11111111111111,11.11111111111111,"[1.1151639734293881, 1.01409224008656, 0.8942123965352119, 0.9765313899488401]",10,routed_v2,40.0,40.0,22.5,0.25,0.75,10.0,30.0,0.03261561166356884,0.4126101948864751,False,0.5,0.55,0.44000000000000006,True,0.2499,0.24990000000024148,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
26,1,rosenbrock,43,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x4"", ""x3"", ""x2"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000031104,24.990000000031102,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.9,0.7,0.7592848949116769,0.9149278590070032,0.7142857142857143,0.9333333333333333,0.7411688501899637,0.9120427165144098,0.7590863946553784,0.9139480810651249,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,0.0,9,2,6,0,6,0,0,0,,,,,,,,,0.3,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.2594688174646163,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_101303_010183_5148\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000031104,score_beta_sigma,0.2,0.8660805299836595,22,10.770144007581592,,pred_obj_disjoint,0.001061975258033876,0.05451893221888142,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.05451893221888142,0.001061975258033876,True,0.5,0.55,0.4400000000000001,True,0.2499,0.24990000000031104,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
27,2,rosenbrock,1043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x4"", ""x2"", ""x3"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000011306,24.990000000011307,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.6,0.5,0.6085828901732014,0.898723935336489,0.5454545454545454,0.8947368421052632,0.5075017705941186,0.900480088941943,0.6031064809914417,0.8984802962148325,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,1.0,8,2,3,0,3,0,0,0,,,,,,,,,0.44,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.2663321352336602,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_103008_738779_0c91\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000011306,score_beta_sigma,0.2,0.8085740780215439,22,13.363516501799852,,pred_obj_disjoint,4.6335496193442037e-05,0.09323443259469397,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.09323443259469397,4.6335496193442037e-05,True,0.5,0.55,0.5127893792708168,True,0.2499,0.24990000000011306,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
28,3,rosenbrock,2043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000001175,24.990000000001174,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.7,0.3,0.6679264399843847,0.8857046144132055,0.5,0.8833333333333333,0.647667136029483,0.8982309138868866,0.6582688876260163,0.8706459332369552,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,0.0,9,2,1,0,1,0,0,0,,,,,,,,,0.3,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.36828822066807393,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_104546_450234_6e68\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000001175,score_beta_sigma,0.2,0.8301909731186932,22,13.32767786587864,,pred_obj_disjoint,2.3222702543477243e-05,0.13594855107790801,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.13594855107790801,2.3222702543477243e-05,True,0.5,0.55,0.7121577933270429,True,0.2499,0.24990000000001175,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
29,4,rosenbrock,3043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000023002,24.990000000023002,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.8,0.5,0.717934511136173,0.8962383783853616,0.7894736842105263,0.8947368421052632,0.6385749885016024,0.8984408606733092,0.7677460384087361,0.8897277815752743,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,1.0,8,2,3,0,3,0,0,0,,,,,,,,,0.44,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.5199424092817299,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_110019_438224_cedd\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000023002,score_beta_sigma,0.2,0.8613212051343124,22,7.97630494203781,0.0564392528445056,pred_obj_disjoint,0.07993919182791294,0.0960208383006245,0.35,1.3,True,True,1.0,1.0,,16,routed_v2,40.0,40.0,90.0,0.4,0.6,16.0,24.0,0.0960208383006245,0.07993919182791294,True,0.5,0.55,0.5281146106534347,True,0.2499,0.24990000000023002,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
30,5,rosenbrock,4043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000006102,24.990000000006102,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.8,0.7,0.7680274835596188,0.9101149931276808,0.8888888888888888,0.8771929824561403,0.6604636888629163,0.9130629402403262,0.8562166907785025,0.8920629465607245,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,1.0,8,2,5,0,5,0,0,0,,,,,,,,,0.44,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.40609623152086677,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_111830_397485_17f9\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000006102,score_beta_sigma,0.2,0.8771431467711773,15,8.054316882508154,,pred_obj_disjoint,0.0020230746449926592,0.054359027894093456,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.054359027894093456,0.0020230746449926592,True,0.5,0.55,0.44000000000000006,True,0.2499,0.24990000000006102,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
31,6,rosenbrock,5043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x2"", ""x4"", ""x3"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000009277,24.990000000009278,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.8,0.5,0.682718219700271,0.901000307737265,0.7,0.8947368421052632,0.556595127289339,0.9059737234184017,0.7484312744442422,0.8930613392505338,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,1.0,7,2,3,0,3,0,0,0,,,,,,,,,0.44,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.26910732377788615,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_113458_858862_dfbf\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000009277,score_beta_sigma,0.2,0.8465928489772374,22,10.149663016648867,,pred_obj_disjoint,9.320130184141774e-05,0.0714854458390811,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.0714854458390811,9.320130184141774e-05,True,0.5,0.55,0.4400000000000001,True,0.2499,0.24990000000009277,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
32,7,rosenbrock,6043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x4"", ""x2"", ""x3"", ""x1"", ""x5""]",5,0,100.0,True,True,0.2499000000001855,24.99000000001855,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.3,0.5,0.5739976918844402,0.8959964848168502,0.5652173913043478,0.8333333333333334,0.5949265016841038,0.9072054047279842,0.5598727804524581,0.8626601504174589,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,0.0,9,2,2,0,2,0,0,0,,,,,,,,,0.3,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.27922534871187227,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_115139_886536_3e8c\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.2499000000001855,score_beta_sigma,0.2,0.8406366617624931,22,14.760872499541787,,pred_obj_disjoint,0.01933273768130384,0.08282184399318274,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.08282184399318274,0.01933273768130384,True,0.5,0.55,0.45552014196250507,True,0.2499,0.2499000000001855,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
33,8,rosenbrock,7043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000027032,24.99000000002703,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.8,0.4,0.6821058893792517,0.8933125281616696,0.7,0.8596491228070176,0.5565109713768366,0.8977551384803792,0.7455872583983807,0.8792528553046293,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,1.0,8,2,3,0,3,0,0,0,,,,,,,,,0.44,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.4729695203005171,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_120809_818838_67e6\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000027032,score_beta_sigma,0.2,0.8477330727263458,22,9.94176702479974,,pred_obj_disjoint,0.045037155867054944,0.03325038809719888,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.03325038809719888,0.045037155867054944,True,0.5,0.55,0.44000000000000006,True,0.2499,0.24990000000027032,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
34,9,rosenbrock,8043,S4_dual,S4_dual,,False,True,1,1,5,high_dim_active,"[""x2"", ""x4"", ""x3"", ""x1"", ""x5""]",5,0,100.0,True,True,0.24990000000027018,24.990000000027017,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865,5,450,40.90909090909091,,cc20a45881f70dbd374be199ce96f9e63a6e96ad,consume_all,0.1,0.1,adaptive_np_high_keep,40.90909090909091,11,False,False,True,315,0.3,0.4,0.5857952913119702,0.8975025853188517,0.4782608695652174,0.8947368421052632,0.5580608842383697,0.9049971430345941,0.5948458071723062,0.8882161177943539,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,450,450,True,10,10,0,1.0,9,1,1,0,1,0,0,0,,,,,,,,,0.44,budget_exhausted,11,450,40.90909090909091,True,bounds,3.0,1e-12,0.24173117101672403,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_rosenbrock_20260901_122436_101173_d865\DOE\metadata.json,s4,dual_refine_ei,5,450,90.0,0.24990000000027018,score_beta_sigma,0.2,0.8544141396042348,22,10.732585637427729,,pred_obj_disjoint,0.000711537784965958,0.0686169628324499,0.35,1.3,True,True,1.0,1.0,,0,routed_v2,40.0,40.0,90.0,0.0,1.0,0.0,40.0,0.0686169628324499,0.000711537784965958,True,0.5,0.55,0.44000000000000006,True,0.2499,0.24990000000027018,False,False,[],False,[],False,"{'applied': False, 'reason': 'dim_gate', 'center_l1_before': None, 'center_l1_after': None, 'current_volume_ratio': None, 'volume_ratio_after': None}",1,1,pass
