run,repeat,problem,seed,strategy,executed_strategy,objective_sense,optimizer_goal,optimizer_goal_effective,optimizer_goal_mode,optimizer_score_goal,optimizer_score_goal_source,optimizer_best_objective,optimizer_best_objective_raw,optimizer_internal_goal_hit,optimizer_goal_hit,optimizer_score_goal_hit,focus3_best_objective,focus3_internal_goal_hit,focus3_goal_hit,focus3_score_goal_hit,archive_only_goal_hit,score_archive_only_goal_hit,focus3_eval_count,focus3_improved_count,source_prob_topk,source_prob_best_local,source_prob_correlated_local,source_prob_boundary,source_prob_random,focus3_selected_topk,focus3_selected_best_local,focus3_selected_correlated_local,focus3_selected_local_probe,focus3_selected_boundary,focus3_selected_random,focus3_best_score_correlated_local,focus3_best_score_best_local,focus3_near_goal_exploitation_active,focus3_goal_free_plateau_applied,focus3_goal_free_plateau_state,focus3_acq_effective,focus3_recover_active,focus3_recover_no_improve_count,optimizer_n_iterations,modeler_all_real_included,modeler_all_real_only,modeler_selected_features,selected_feature_count,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,survivor_optimum_included,volume_ratio,volume_ratio_pct,volume_cap_pass,explorer_bounds_pass,explorer_joint_pass,optimizer_final_pass,optimizer_score_final_pass,optimizer_csv,optimizer_metadata,explorer_metadata,selected_bounds_path,run_root
21,21,cantilever_beam,20042,S4_dual,S4_dual,min,,,off,114.66,score_goal,93.0044533474778,93.0044533474778,False,True,True,93.0044533474778,False,True,True,False,False,60,3,0.7884121745507885,0.0,,0.0737990465713238,0.1377887788778878,0,0,0,0,0,0,,,False,False,nan,LCB,True,27,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24989999999999998,24.99,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124547_331927_1a18\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124547_331927_1a18\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124547_331927_1a18\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124547_331927_1a18\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124547_331927_1a18
22,22,cantilever_beam,21042,S4_dual,S4_dual,min,,,off,114.66,score_goal,93.44954099865164,93.44954099865164,False,True,True,93.44954099865164,False,True,True,False,False,60,6,0.8451465493943935,0.0,,0.029481856374223,0.1253715942313834,0,0,0,0,0,0,,,False,False,nan,LCB,True,7,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24989999999999993,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124802_751680_231c\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124802_751680_231c\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124802_751680_231c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124802_751680_231c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_124802_751680_231c
23,23,cantilever_beam,22042,S4_dual,S4_dual,min,,,off,114.66,score_goal,92.80580611189507,92.80580611189507,False,True,True,92.80580611189508,False,True,True,False,False,60,4,0.7884121745507885,0.0,,0.0737990465713238,0.1377887788778878,0,0,0,0,0,0,,,False,False,nan,LCB,True,27,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125005_444513_7d9e\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125005_444513_7d9e\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125005_444513_7d9e\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125005_444513_7d9e\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125005_444513_7d9e
24,24,cantilever_beam,23042,S4_dual,S4_dual,min,,,off,114.66,score_goal,93.15334702007173,93.15334702007173,False,True,True,93.15334702007172,False,True,True,False,False,60,3,0.7884121745507885,0.0,,0.0737990465713238,0.1377887788778878,0,0,0,0,0,0,,,False,False,nan,LCB,True,49,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24989999999999993,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125240_207046_8a64\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125240_207046_8a64\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125240_207046_8a64\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125240_207046_8a64\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125240_207046_8a64
25,25,cantilever_beam,24042,S4_dual,S4_dual,min,,,off,114.66,score_goal,92.80767526845688,92.80767526845688,False,True,True,92.80767526845688,False,True,True,False,False,60,5,0.7884121745507885,0.0,,0.0737990465713238,0.1377887788778878,0,0,0,0,0,0,,,False,False,nan,LCB,True,33,60,True,True,"[""h1"", ""b1"", ""b2"", ""H""]",4,4,0,100.0,True,0.24989999999999998,24.99,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125502_832910_f765\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125502_832910_f765\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125502_832910_f765\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125502_832910_f765\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_cantilever_beam_20260902_125502_832910_f765
26,1,rosenbrock,43,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0009391813980428,1.0009391813980428,False,True,True,1.0009391813980428,False,True,True,False,False,1050,20,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,7,22,0,0,0,1,,0.9466731516946538,False,False,normal,MEAN,False,0,1050,True,True,"[""x4"", ""x3"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.2498999999999997,24.98999999999997,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_125759_289120_3b73\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_125759_289120_3b73\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_125759_289120_3b73\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_125759_289120_3b73\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_125759_289120_3b73
27,2,rosenbrock,1043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.034833966860419,1.034833966860419,False,True,True,1.034833966860419,False,True,True,False,False,1050,34,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,7,19,0,0,1,3,,0.7499917107395433,False,False,normal,MEAN,False,0,1050,True,True,"[""x4"", ""x2"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_131427_447720_e533\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_131427_447720_e533\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_131427_447720_e533\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_131427_447720_e533\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_131427_447720_e533
28,3,rosenbrock,2043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0044480550868995,1.0044480550868995,False,True,True,1.0044480550868995,False,True,True,False,False,1050,36,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,8,22,0,0,0,0,,0.8676513833239881,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_133012_930469_a06d\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_133012_930469_a06d\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_133012_930469_a06d\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_133012_930469_a06d\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_133012_930469_a06d
29,4,rosenbrock,3043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0148488876639659,1.0148488876639659,False,True,True,1.014848887663966,False,True,True,False,False,1050,32,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,0,0,0,0,1,,0.9612531801858424,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999968,24.989999999999966,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_134549_033376_5fd2\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_134549_033376_5fd2\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_134549_033376_5fd2\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_134549_033376_5fd2\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_134549_033376_5fd2
30,5,rosenbrock,4043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.003612737333364,1.003612737333364,False,True,True,1.003612737333364,False,True,True,False,False,1050,13,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,0,0,0,0,0,1,,1.0083989938779894,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_140312_465225_ee87\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_140312_465225_ee87\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_140312_465225_ee87\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_140312_465225_ee87\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_140312_465225_ee87
31,6,rosenbrock,5043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0254714149954374,1.0254714149954374,False,True,True,1.0254714149954374,False,True,True,False,False,1050,28,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,7,20,0,0,0,3,,0.991043565396012,False,False,normal,MEAN,False,0,1050,True,True,"[""x2"", ""x4"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999982,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_141912_359365_80d1\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_141912_359365_80d1\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_141912_359365_80d1\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_141912_359365_80d1\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_141912_359365_80d1
32,7,rosenbrock,6043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0143580082163248,1.0143580082163248,False,True,True,1.0143580082163248,False,True,True,False,False,1050,10,0.2512871287128713,0.62,0.0,0.0198019801980198,0.1089108910891089,7,22,0,0,0,1,,0.868807559092545,False,False,normal,MEAN,False,0,1050,True,True,"[""x4"", ""x2"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999984,24.989999999999984,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_143603_927455_65a3\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_143603_927455_65a3\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_143603_927455_65a3\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_143603_927455_65a3\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_143603_927455_65a3
33,8,rosenbrock,7043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.007367015189023,1.007367015189023,False,True,True,1.007367015189023,False,True,True,False,False,1050,13,0.19,0.78,0.0,0.0,0.03,0,0,0,0,0,1,,0.858625696845607,False,False,normal,MEAN,True,34,1050,True,True,"[""x3"", ""x4"", ""x2"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999982,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_145140_794688_495b\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_145140_794688_495b\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_145140_794688_495b\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_145140_794688_495b\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_145140_794688_495b
34,9,rosenbrock,8043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0015660710169962,1.0015660710169962,False,True,True,1.0015660710169962,False,True,True,False,False,1050,40,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,8,19,0,0,0,3,,1.019343020696951,False,False,normal,MEAN,False,0,1050,True,True,"[""x2"", ""x4"", ""x3"", ""x1"", ""x5""]",5,5,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_150717_916638_e4bd\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_150717_916638_e4bd\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_150717_916638_e4bd\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_150717_916638_e4bd\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_150717_916638_e4bd
35,10,rosenbrock,9043,S4_dual,S4_dual,min,,,off,1.2,score_goal,1.0023911779149832,1.0023911779149832,False,True,True,1.0023911779149832,False,True,True,False,False,1050,12,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,1,0,0,0,0,0,,0.8502734599784958,False,False,normal,MEAN,False,0,1050,True,True,"[""x3"", ""x2"", ""x4"", ""x1"", ""x5""]",5,5,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_152354_931196_ab66\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_152354_931196_ab66\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_152354_931196_ab66\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_152354_931196_ab66\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_rosenbrock_20260902_152354_931196_ab66
36,1,goldstein_price,44,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000087895426947,3.000087895426947,False,True,True,3.000087895426947,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.8892591560265823,False,False,normal,LCB,True,7,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999997,24.98999999999997,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154007_702347_ba4d\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154007_702347_ba4d\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154007_702347_ba4d\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154007_702347_ba4d\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154007_702347_ba4d
37,2,goldstein_price,1044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.00003388261136,3.00003388261136,False,True,True,3.00003388261136,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.831688672959692,False,False,normal,LCB,True,4,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999982,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154312_376544_c4d1\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154312_376544_c4d1\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154312_376544_c4d1\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154312_376544_c4d1\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154312_376544_c4d1
38,3,goldstein_price,2044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000137661169908,3.0000137661169908,False,True,True,3.0000137661169908,False,True,True,False,False,350,9,0.22,0.78,0.0,0.0,0.0,7,23,0,0,0,0,,2.9698692162722864,False,False,normal,LCB,True,3,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2499,24.990000000000002,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154554_360158_b8d0\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154554_360158_b8d0\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154554_360158_b8d0\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154554_360158_b8d0\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154554_360158_b8d0
39,4,goldstein_price,3044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.0000882757803797,3.0000882757803797,False,True,True,3.00008827578038,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.7709729067872457,False,False,normal,LCB,True,5,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154856_302362_b928\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154856_302362_b928\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154856_302362_b928\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154856_302362_b928\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_154856_302362_b928
40,5,goldstein_price,4044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000455440405392,3.000455440405392,False,True,True,3.000455440405392,False,True,True,False,False,350,6,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,3.057396856326119,False,False,normal,LCB,True,4,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.24989999999999996,24.989999999999995,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155151_212627_29fd\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155151_212627_29fd\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155151_212627_29fd\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155151_212627_29fd\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155151_212627_29fd
41,6,goldstein_price,5044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000019772519148,3.000019772519148,False,True,True,3.000019772519148,False,True,True,False,False,350,7,0.2709090909090909,0.62,0.0,0.0181818181818181,0.0909090909090909,9,21,0,0,0,0,,2.969025887324534,False,False,normal,MEAN,False,0,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999998,24.98999999999998,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155448_459911_8faf\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155448_459911_8faf\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155448_459911_8faf\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155448_459911_8faf\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155448_459911_8faf
42,7,goldstein_price,6044,S4_dual,S4_dual,min,,,off,3.6,score_goal,3.000165944703401,3.000165944703401,False,True,True,3.000165944703401,False,True,True,False,False,350,8,0.22,0.78,0.0,0.0,0.0,5,20,0,5,0,0,,2.7843052340085475,False,False,normal,LCB,True,6,350,True,True,"[""x2"", ""x1""]",2,2,0,100.0,True,0.2498999999999999,24.98999999999999,True,True,True,True,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155808_185131_ba86\OPT\artifacts\public\opt_results.csv,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155808_185131_ba86\OPT\metadata.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155808_185131_ba86\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155808_185131_ba86\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260902_115957\runs\run_goldstein_price_20260902_155808_185131_ba86
