run,problem,feature,is_real,reason,final_score_adj,global_score,perm_selection_rate,drop_selection_rate,stability_pass,null_margin,disagreement,gap_filtered,drop_veto,bootstrap_freq,bootstrap_filtered,bootstrap_rescued
run_six_hump_camel_20260326_190705_612117_577a,six_hump_camel,x2,True,weighted_vote_pass,0.797840083471787,0.8324687499999999,0.8637499999999999,0.6552083333333332,True,0.0432645833333332,0.2085416666666667,,False,1.0,,
run_six_hump_camel_20260326_190705_612117_577a,six_hump_camel,d2,False,weighted_vote_pass,0.7821258584455667,0.8215729166666667,0.8354166666666667,0.7431249999999999,True,0.0421973958333334,0.0922916666666667,,False,0.9,,
run_six_hump_camel_20260326_191124_594845_4e3d,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,,False,0.9,,
run_six_hump_camel_20260326_191124_594845_4e3d,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,,False,1.0,,
run_six_hump_camel_20260326_191124_594845_4e3d,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,,False,1.0,,
run_six_hump_camel_20260326_191239_169828_f814,six_hump_camel,x2,True,weighted_vote_pass,0.881928703346431,0.907375,0.91625,0.8570833333333333,True,0.1203567708333334,0.0591666666666665,,False,1.0,,
run_six_hump_camel_20260326_191239_169828_f814,six_hump_camel,x1,True,weighted_vote_pass,0.8142247490422427,0.8704166666666666,0.8829166666666666,0.7995833333333332,True,0.063853125,0.0833333333333333,,False,0.9,,
run_six_hump_camel_20260326_191239_169828_f814,six_hump_camel,d2,False,weighted_vote_pass,0.6885243259466233,0.7625,0.7799999999999999,0.6633333333333333,True,-0.0255180989583333,0.1166666666666665,,False,0.7,,
run_six_hump_camel_20260326_191645_910769_a05a,six_hump_camel,x2,True,weighted_vote_pass,0.8701795882257481,0.9025,0.8987499999999999,0.92375,True,0.1231541666666666,0.025,,False,1.0,,
run_six_hump_camel_20260326_191645_910769_a05a,six_hump_camel,x1,True,weighted_vote_pass,0.859977491655508,0.9021249999999998,0.905,0.8858333333333334,True,0.1245302083333332,0.0191666666666665,,False,0.9,,
run_six_hump_camel_20260326_191645_910769_a05a,six_hump_camel,d2,False,weighted_vote_pass,0.7502964910500921,0.8032916666666666,0.8079166666666666,0.7770833333333332,True,0.0284791666666668,0.0308333333333333,,False,0.7,,
run_six_hump_camel_20260326_191645_910769_a05a,six_hump_camel,d3,False,weighted_vote_pass,0.6729027645352031,0.7498333333333332,0.7795833333333333,0.58125,True,-0.0045217708333333,0.1983333333333332,,False,0.8,,
run_six_hump_camel_20260326_191835_352913_972e,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,,False,1.0,,
run_six_hump_camel_20260326_191835_352913_972e,six_hump_camel,x2,True,weighted_vote_pass,0.8082172870618312,0.83246875,0.865,0.648125,True,0.0311059375000001,0.216875,,False,0.7,,
run_six_hump_camel_20260326_191835_352913_972e,six_hump_camel,d3,False,weighted_vote_pass,0.7149603551905978,0.7550937499999999,0.7762499999999999,0.6352083333333333,True,-0.067304427083333,0.1410416666666666,,False,0.9,,
run_six_hump_camel_20260326_191835_352913_972e,six_hump_camel,d2,False,weighted_vote_pass,0.5710919614648569,0.7063958333333333,0.7608333333333334,0.3979166666666666,True,-0.1197295572916663,0.3629166666666668,,False,0.7,,
run_six_hump_camel_20260327_104541_451488_de58,six_hump_camel,x1,True,weighted_vote_pass,0.9202387032469882,0.9393125,0.93625,0.9566666666666668,True,0.12326875,0.0204166666666667,,False,1.0,,
run_six_hump_camel_20260327_104541_451488_de58,six_hump_camel,x2,True,weighted_vote_pass,0.9134656449058656,0.9429999999999998,0.945,0.9316666666666666,True,0.1362166666666667,0.0133333333333333,,False,1.0,,
run_six_hump_camel_20260327_104541_451488_de58,six_hump_camel,d1,False,weighted_vote_pass,0.5907463218331632,0.6695104166666666,0.7141666666666666,0.4164583333333332,True,-0.1555082812499999,0.2977083333333333,,False,0.8,,
